datetime,rmssd,coverage,hf,lf,lf_hf_ratio
2026-02-26 03:10:00,23.686,1.003,92.6,299.519,
2026-02-26 03:15:00,21.996,1.003,76.68,199.783,
2026-02-26 03:20:00,24.89,1.004,107.108,170.318,
2026-02-26 03:25:00,21.326,1.009,62.775,258.151,
2026-02-26 03:30:00,25.237,1.004,96.931,229.732,
2026-02-26 03:40:00,41.151,0.973,175.865,717.928,
2026-02-26 03:45:00,29.329,1.005,119.854,175.16,
2026-02-26 03:50:00,36.875,0.983,185.005,422.48,
2026-02-26 03:55:00,32.593,0.935,132.511,595.426,
2026-02-26 04:00:00,29.699,0.962,97.802,693.229,
2026-02-26 04:05:00,35.511,0.92,152.787,803.426,
2026-02-26 04:10:00,35.513,0.896,121.045,718.975,
2026-02-26 04:15:00,36.967,0.952,142.976,1146.013,
2026-02-26 04:20:00,21.758,0.982,74.46,628.419,
2026-02-26 04:25:00,24.548,0.741,58.927,726.339,
2026-02-26 04:30:00,52.265,0.704,552.892,1281.304,
2026-02-26 04:35:00,37.81,0.976,211.639,470.323,
2026-02-26 04:40:00,44.136,0.859,199.077,1475.231,
2026-02-26 04:45:00,46.51,0.922,280.609,1168.119,
2026-02-26 04:50:00,44.884,0.952,219.943,1330.766,
2026-02-26 04:55:00,37.268,0.762,76.819,873.203,
2026-02-26 05:00:00,50.559,0.963,313.689,846.961,
2026-02-26 05:05:00,36.12,0.934,163.19,771.479,
2026-02-26 05:10:00,42.076,0.966,282.119,682.581,
2026-02-26 05:15:00,38.043,0.965,213.967,1858.623,
2026-02-26 05:20:00,24.897,0.899,40.911,526.468,
2026-02-26 05:25:00,41.094,0.986,233.138,1105.931,
2026-02-26 05:30:00,52.759,0.935,480.515,1514.549,
2026-02-26 05:35:00,56.256,0.773,427.452,1639.343,
2026-02-26 05:40:00,53.462,0.961,393.051,1874.732,
2026-02-26 05:45:00,57.322,0.987,571.704,1161.273,
2026-02-26 05:50:00,51.477,0.961,261.31,2026.884,
2026-02-26 05:55:00,62.514,0.919,771.789,1560.125,
2026-02-27 00:00:00,46.773,0.907,221.154,652.524,
2026-02-27 00:05:00,57.024,0.98,499.111,232.871,
2026-02-27 00:10:00,59.745,1.005,430.259,515.801,
2026-02-27 00:15:00,47.969,1.004,342.437,627.526,
2026-02-27 00:20:00,44.624,1.003,287.128,217.488,
2026-02-27 00:25:00,45.199,0.932,167.988,1483.097,
2026-02-27 00:30:00,41.873,1.006,240.264,654.234,
2026-02-27 00:35:00,43.082,1.006,327.458,417.729,
2026-02-27 00:40:00,46.89,0.973,391.124,265.078,
2026-02-27 00:45:00,44.079,0.981,286.34,324.241,
2026-02-27 00:50:00,40.813,1.001,231.851,388.023,
2026-02-27 00:55:00,39.331,0.927,210.353,352.314,
2026-02-27 01:00:00,38.625,1.004,232.728,375.65,
2026-02-27 01:05:00,34.012,1.006,114.031,718.723,
2026-02-27 01:10:00,32.3,0.875,136.754,585.384,
2026-02-27 01:15:00,38.744,0.987,183.036,1229.816,
2026-02-27 01:20:00,41.351,0.966,215.604,638.621,
2026-02-27 01:25:00,43.444,0.929,214.221,487.716,
2026-02-27 01:30:00,42.863,0.969,200.002,1488.307,
2026-02-27 01:35:00,51.515,0.968,401.53,884.556,
2026-02-27 01:40:00,51.996,1.005,413.603,1260.782,
2026-02-27 01:45:00,46.515,0.926,218.536,1268.493,
2026-02-27 01:50:00,48.551,1.006,328.656,610.584,
2026-02-27 01:55:00,51.873,1.003,416.858,639.927,
2026-02-27 02:00:00,52.878,1.003,448.841,347.824,
2026-02-27 02:05:00,43.227,0.925,242.788,1242.331,
2026-02-27 02:10:00,43.079,0.984,242.639,342.699,
2026-02-27 02:15:00,52.481,1.004,373.94,425.567,
2026-02-27 02:20:00,59.213,0.948,373.934,1793.854,
2026-02-27 02:25:00,53.793,0.973,398.469,943.899,
2026-02-27 02:30:00,55.208,0.971,325.517,2764.979,
2026-02-27 02:35:00,44.417,1.002,299.734,475.111,
2026-02-27 02:40:00,50.266,1.0,316.542,688.207,
2026-02-27 02:45:00,43.619,0.91,331.31,847.137,
2026-02-27 02:50:00,56.435,0.955,282.365,928.982,
2026-02-27 02:55:00,45.806,1.005,241.486,2795.29,
2026-02-27 03:00:00,44.386,0.948,172.091,748.659,
2026-02-27 03:05:00,43.515,1.006,232.88,1730.639,
2026-02-27 03:10:00,42.677,0.954,178.735,1427.263,
2026-02-27 03:15:00,41.795,0.798,318.24,2358.538,
2026-02-27 03:25:00,43.465,0.996,386.798,323.297,
2026-02-27 03:30:00,43.43,0.971,317.733,611.242,
2026-02-27 03:35:00,33.057,0.717,116.493,1772.703,
2026-02-27 03:40:00,43.053,0.941,339.283,985.096,
2026-02-27 03:45:00,39.569,0.806,219.395,1168.995,
2026-02-27 03:50:00,41.891,0.982,269.197,944.66,
2026-02-27 03:55:00,44.037,0.991,316.494,1502.601,
2026-02-27 04:00:00,51.928,0.942,393.692,1241.036,
2026-02-27 04:05:00,57.792,0.934,465.958,1537.206,
2026-02-27 04:10:00,50.22,0.74,188.623,2294.013,
2026-02-27 04:20:00,36.531,0.972,175.086,335.054,
2026-02-27 04:25:00,32.19,0.933,156.549,1276.46,
2026-02-27 04:30:00,39.934,0.738,85.886,1499.978,
2026-02-27 04:35:00,51.434,0.99,357.367,1088.498,
2026-02-27 04:40:00,55.452,0.959,411.252,1456.013,
2026-02-27 04:45:00,46.45,0.987,337.365,2316.182,
2026-02-27 04:50:00,52.182,0.959,416.69,1341.607,
2026-02-27 04:55:00,50.985,0.966,307.005,2740.848,
2026-02-27 05:00:00,51.633,0.929,376.982,3014.551,
2026-02-27 05:05:00,34.59,0.883,106.63,1328.28,
2026-02-27 05:10:00,51.493,0.994,457.825,2628.34,
2026-02-27 05:15:00,57.5,0.955,310.32,1935.724,
2026-02-27 05:20:00,42.145,0.985,213.949,705.441,
2026-02-27 05:25:00,30.928,1.003,181.628,1503.236,
2026-02-27 05:30:00,41.902,0.99,306.743,1435.284,
2026-02-27 05:35:00,35.031,1.006,108.861,271.846,
2026-02-27 05:40:00,41.829,0.982,169.185,1008.137,
2026-02-27 05:45:00,41.73,0.922,225.366,1671.995,
2026-02-27 05:50:00,55.472,1.005,331.702,1099.43,
2026-02-27 05:55:00,49.389,0.952,293.464,1291.412,
2026-02-27 06:00:00,60.315,0.904,548.696,1029.23,
2026-02-27 06:05:00,62.255,0.806,483.865,1131.697,
2026-02-27 06:10:00,67.097,0.987,608.923,3652.021,
2026-02-28 00:05:00,41.047,1.006,315.589,584.774,
2026-02-28 00:10:00,48.539,1.003,529.997,389.912,
2026-02-28 00:15:00,55.688,0.975,659.862,552.934,
2026-02-28 00:20:00,47.297,1.005,392.386,221.245,
2026-02-28 00:25:00,53.095,1.004,502.724,527.242,
2026-02-28 00:30:00,52.121,0.999,482.683,287.504,
2026-02-28 00:35:00,50.779,1.006,447.933,224.211,
2026-02-28 00:40:00,43.806,0.985,292.654,508.59,
2026-02-28 00:45:00,41.208,0.888,493.52,11916.435,
2026-02-28 00:50:00,32.53,1.005,204.363,448.34,
2026-02-28 00:55:00,26.051,0.988,88.146,268.8,
2026-02-28 01:00:00,23.682,1.002,70.2,238.792,
2026-02-28 01:05:00,25.702,1.004,84.448,175.04,
2026-02-28 01:10:00,26.811,0.941,86.396,394.253,
2026-02-28 01:15:00,38.028,1.005,191.749,184.039,
2026-02-28 01:20:00,47.398,0.948,474.234,862.477,
2026-02-28 01:25:00,40.806,0.974,210.488,803.959,
2026-02-28 01:30:00,35.94,0.935,145.524,1017.563,
2026-02-28 01:35:00,46.601,1.002,461.971,661.958,
2026-02-28 01:40:00,40.626,0.987,196.307,1880.996,
2026-02-28 01:45:00,41.726,1.003,181.856,978.298,
2026-02-28 01:50:00,41.773,0.989,200.507,1158.543,
2026-02-28 01:55:00,45.776,0.979,392.937,1180.635,
2026-02-28 02:00:00,43.343,1.005,400.801,347.943,
2026-02-28 02:05:00,51.731,1.003,396.396,659.788,
2026-02-28 02:10:00,54.101,1.004,448.122,1031.302,
2026-02-28 02:15:00,50.869,0.951,391.435,1303.175,
2026-02-28 02:20:00,45.103,1.007,308.728,728.795,
2026-02-28 02:25:00,44.652,1.004,269.816,356.789,
2026-02-28 02:30:00,41.408,1.004,245.83,450.764,
2026-02-28 02:35:00,42.46,1.001,283.164,202.971,
2026-02-28 02:40:00,39.508,0.957,548.984,1453.299,
2026-02-28 02:45:00,45.669,0.941,209.716,704.335,
2026-02-28 02:50:00,41.303,1.007,267.116,547.685,
2026-02-28 02:55:00,43.884,1.004,219.863,499.081,
2026-02-28 03:00:00,61.721,0.911,453.734,1979.58,
2026-02-28 03:05:00,53.794,0.995,378.533,541.375,
2026-02-28 03:10:00,65.615,0.965,579.779,692.86,
2026-02-28 03:15:00,68.168,0.959,602.461,555.836,
2026-02-28 03:20:00,53.887,0.775,450.667,2579.62,
2026-02-28 03:25:00,48.788,0.961,236.239,2297.141,
2026-02-28 03:30:00,46.299,0.961,209.364,919.824,
2026-02-28 03:35:00,47.229,0.89,157.317,1205.417,
2026-02-28 03:40:00,35.552,0.876,132.94,790.017,
2026-02-28 03:45:00,31.825,0.987,131.285,1240.829,
2026-02-28 03:50:00,27.909,0.97,88.418,480.846,
2026-02-28 03:55:00,26.634,0.944,93.334,1418.82,
2026-02-28 04:00:00,34.386,0.984,159.018,733.048,
2026-02-28 04:05:00,27.076,1.0,99.263,554.165,
2026-02-28 04:10:00,31.667,0.975,107.203,467.275,
2026-02-28 04:15:00,31.403,0.985,87.45,750.138,
2026-02-28 04:20:00,36.306,0.982,160.904,2898.091,
2026-02-28 04:25:00,34.52,1.003,117.262,423.592,
2026-02-28 04:30:00,39.179,0.961,176.607,719.025,
2026-02-28 04:35:00,38.036,0.933,123.705,1280.099,
2026-02-28 04:40:00,34.86,1.008,137.232,432.248,
2026-02-28 04:45:00,35.894,1.005,147.528,443.734,
2026-02-28 04:50:00,36.368,1.001,185.196,318.701,
2026-02-28 04:55:00,45.053,0.97,277.822,576.201,
2026-02-28 05:00:00,51.613,0.812,253.881,2758.81,
2026-02-28 05:05:00,33.928,1.005,140.485,314.176,
2026-02-28 05:10:00,37.561,1.036,213.442,468.466,
2026-02-28 05:15:00,30.439,0.977,118.86,467.13,
2026-02-28 05:20:00,37.355,0.968,147.883,1054.964,
2026-02-28 05:25:00,43.318,0.912,192.134,5293.517,
2026-02-28 05:30:00,42.275,0.897,256.687,2635.306,
2026-02-28 05:35:00,46.444,0.884,298.87,1542.804,
2026-02-28 05:40:00,50.435,0.952,332.916,2783.618,
2026-02-28 05:50:00,61.105,0.937,425.075,3768.074,
2026-02-28 05:55:00,61.543,0.925,374.401,2523.608,
2026-02-28 06:00:00,63.483,0.962,511.26,3167.213,
2026-02-28 06:05:00,70.4,0.993,678.312,1214.85,
2026-02-28 06:10:00,59.376,0.925,426.618,1293.143,
2026-02-28 06:20:00,58.524,0.741,421.228,7009.131,
2026-02-28 06:25:00,49.236,0.988,324.219,886.591,
2026-02-28 06:30:00,46.391,0.966,278.548,1813.932,
2026-02-28 06:35:00,47.919,1.004,298.582,1545.929,
2026-02-28 06:40:00,51.662,0.952,356.812,2362.993,
2026-02-28 06:45:00,48.055,0.938,448.426,719.523,
2026-02-28 06:50:00,38.515,0.916,199.46,1011.006,
2026-02-28 06:55:00,44.528,1.0,280.456,998.657,
2026-02-28 07:00:00,40.431,0.998,261.727,987.801,
2026-02-28 07:05:00,43.552,1.006,332.355,258.626,
2026-02-28 07:10:00,39.748,1.004,280.295,177.892,
2026-02-28 07:15:00,40.016,0.986,234.645,790.667,
2026-02-28 07:20:00,36.217,0.953,186.659,992.601,
2026-02-28 07:25:00,36.399,0.959,249.252,1448.413,
2026-02-28 07:30:00,45.685,0.746,343.181,3030.662,
2026-02-28 21:50:00,18.795,0.867,49.355,963.876,
2026-02-28 21:55:00,25.243,0.933,121.305,381.081,
2026-02-28 22:00:00,31.188,1.003,164.24,370.844,
2026-02-28 22:05:00,25.971,1.005,142.777,245.494,
2026-02-28 22:10:00,30.954,0.982,190.743,192.601,
2026-02-28 22:15:00,30.912,1.005,172.017,255.538,
2026-02-28 22:20:00,33.326,1.002,209.532,240.157,
2026-02-28 22:25:00,31.463,1.004,162.485,176.473,
2026-02-28 22:30:00,31.3,0.987,159.147,257.07,
2026-02-28 22:35:00,32.949,1.004,193.25,145.257,
2026-02-28 22:40:00,33.816,1.004,211.164,374.09,
2026-02-28 22:45:00,35.389,1.003,231.842,193.661,
2026-02-28 22:50:00,37.383,1.004,233.035,260.386,
2026-02-28 22:55:00,36.112,0.779,214.187,204.602,
2026-02-28 23:15:00,33.932,0.902,152.727,1134.342,
2026-02-28 23:20:00,40.013,0.905,148.644,2194.349,
2026-02-28 23:25:00,42.213,0.977,219.927,1914.142,
2026-02-28 23:30:00,38.409,0.986,258.378,621.07,
2026-02-28 23:35:00,26.77,0.923,111.841,1424.837,
2026-02-28 23:40:00,27.61,0.991,112.339,365.624,
2026-02-28 23:45:00,30.096,0.92,104.445,824.047,
2026-02-28 23:50:00,39.754,0.997,280.653,1724.978,
2026-02-28 23:55:00,39.57,1.002,267.372,528.091,
2026-03-01 00:00:00,42.595,0.932,248.261,1754.45,
2026-03-01 00:05:00,34.434,0.941,147.965,398.961,
2026-03-01 00:10:00,41.969,0.944,261.811,1404.905,
2026-03-01 00:15:00,37.922,1.006,224.374,244.642,
2026-03-01 00:20:00,36.351,0.929,156.711,672.725,
2026-03-01 00:25:00,42.059,0.972,231.488,1233.496,
2026-03-01 00:30:00,38.09,0.903,165.581,1209.083,
2026-03-01 00:35:00,27.798,0.982,94.833,673.591,
2026-03-01 00:40:00,22.886,0.983,70.782,468.297,
2026-03-01 00:45:00,29.153,0.988,150.687,526.839,
2026-03-01 00:50:00,18.273,1.005,53.266,105.919,
2026-03-01 00:55:00,21.491,1.006,67.17,348.542,
2026-03-01 01:00:00,29.368,0.961,128.451,1162.458,
2026-03-01 01:05:00,24.978,0.974,82.955,609.202,
2026-03-01 01:10:00,25.746,0.968,73.153,621.637,
2026-03-01 01:15:00,21.523,0.957,78.896,413.654,
2026-03-01 01:20:00,29.59,0.945,99.085,1189.535,
2026-03-01 01:25:00,29.209,0.962,135.387,651.226,
2026-03-01 01:30:00,33.104,0.919,119.816,464.853,
2026-03-01 01:35:00,28.769,0.954,98.81,892.357,
2026-03-01 01:40:00,33.394,0.988,152.988,840.573,
2026-03-01 01:45:00,39.432,0.905,253.002,268.805,
2026-03-01 01:50:00,37.136,0.948,231.305,2074.672,
2026-03-01 01:55:00,40.369,0.864,193.999,3820.38,
2026-03-01 02:05:00,23.661,0.918,42.019,2093.369,
2026-03-01 02:10:00,40.91,1.001,272.358,540.63,
2026-03-01 02:15:00,45.115,0.991,289.962,2498.099,
2026-03-01 02:20:00,47.42,0.987,418.075,1909.492,
2026-03-01 02:25:00,47.02,1.005,356.961,201.059,
2026-03-01 02:30:00,48.265,0.942,421.173,2525.37,
2026-03-01 02:35:00,43.903,1.003,272.822,430.611,
2026-03-01 02:40:00,41.857,1.008,291.275,266.153,
2026-03-01 02:45:00,41.389,1.001,268.777,603.366,
2026-03-01 02:50:00,45.128,1.007,302.005,543.43,
2026-03-01 02:55:00,42.066,1.002,323.854,254.528,
2026-03-01 03:00:00,41.536,1.005,301.412,547.352,
2026-03-01 03:05:00,43.059,0.947,747.989,7772.67,
2026-03-01 03:10:00,31.87,0.996,137.111,292.739,
2026-03-01 03:15:00,32.18,0.878,132.663,1738.474,
2026-03-01 03:20:00,22.025,0.99,62.599,269.26,
2026-03-01 03:25:00,23.746,0.954,81.962,1044.9,
2026-03-01 03:30:00,42.706,0.877,275.432,388.232,
2026-03-01 03:35:00,37.129,1.004,232.533,2073.295,
2026-03-01 03:40:00,34.853,0.886,169.712,1033.865,
2026-03-01 03:45:00,47.643,0.942,258.584,410.103,
2026-03-01 03:50:00,50.907,0.911,461.455,869.172,
2026-03-01 03:55:00,47.447,0.974,270.225,1347.901,
2026-03-01 04:00:00,44.288,0.968,244.214,1185.624,
2026-03-01 04:05:00,42.262,1.002,232.946,380.799,
2026-03-01 04:10:00,46.326,1.004,350.625,324.015,
2026-03-01 04:15:00,46.338,1.007,341.564,252.933,
2026-03-01 04:20:00,45.421,0.978,261.261,2073.119,
2026-03-01 04:25:00,45.636,1.009,354.421,433.629,
2026-03-01 04:30:00,48.807,1.002,358.827,414.847,
2026-03-01 04:35:00,46.663,1.005,386.149,321.878,
2026-03-01 04:40:00,43.486,0.794,175.6,3278.829,
2026-03-01 04:45:00,43.003,0.985,301.504,1767.291,
2026-03-01 04:50:00,43.596,0.983,257.617,892.846,
2026-03-01 04:55:00,49.436,0.981,297.145,1753.713,
2026-03-01 05:00:00,47.194,0.953,325.675,1590.406,
2026-03-01 05:05:00,42.925,0.879,249.005,363.31,
2026-03-01 05:10:00,41.498,0.884,226.026,1686.312,
2026-03-01 05:15:00,54.836,0.867,374.501,699.444,
2026-03-01 22:55:00,24.202,0.978,134.721,279.049,
2026-03-01 23:00:00,21.607,0.951,74.551,125.201,
2026-03-01 23:05:00,20.35,0.969,56.571,112.152,
2026-03-01 23:10:00,25.754,1.005,128.861,83.864,
2026-03-01 23:15:00,21.49,1.004,85.587,147.975,
2026-03-01 23:20:00,25.786,0.998,101.749,117.351,
2026-03-01 23:25:00,31.731,1.004,167.409,105.625,
2026-03-01 23:30:00,34.369,1.003,221.177,104.204,
2026-03-01 23:35:00,20.485,0.982,52.369,168.534,
2026-03-01 23:40:00,15.274,1.005,27.884,73.123,
2026-03-01 23:45:00,26.044,0.882,94.111,981.624,
2026-03-01 23:50:00,26.641,1.003,126.039,147.849,
2026-03-01 23:55:00,27.71,1.005,129.207,549.652,
2026-03-02 00:00:00,25.994,0.998,94.884,620.911,
2026-03-02 00:05:00,31.396,0.982,178.462,1820.77,
2026-03-02 00:10:00,22.308,0.956,44.337,587.065,
2026-03-02 00:15:00,27.144,0.931,165.13,851.752,
2026-03-02 00:20:00,32.053,0.997,166.93,265.92,
2026-03-02 00:25:00,29.012,0.991,194.512,246.711,
2026-03-02 00:30:00,26.001,1.002,114.447,248.804,
2026-03-02 00:35:00,28.261,0.986,154.034,234.805,
2026-03-02 00:40:00,22.976,0.979,104.23,358.492,
2026-03-02 00:45:00,27.202,0.984,109.454,531.467,
2026-03-02 00:50:00,29.539,0.996,162.961,196.65,
2026-03-02 00:55:00,26.497,0.985,102.643,161.855,
2026-03-02 01:00:00,28.166,1.003,124.431,464.443,
2026-03-02 01:05:00,29.997,1.0,124.804,166.447,
2026-03-02 01:10:00,33.471,0.963,196.391,250.864,
2026-03-02 01:15:00,31.583,0.987,170.108,916.439,
2026-03-02 01:20:00,27.435,0.991,96.414,359.521,
2026-03-02 01:25:00,31.252,0.976,167.994,247.401,
2026-03-02 01:30:00,36.486,0.981,175.122,2778.185,
2026-03-02 01:35:00,32.562,0.994,163.689,163.662,
2026-03-02 01:40:00,24.496,0.907,61.387,394.204,
2026-03-02 01:45:00,23.071,0.99,83.081,257.169,
2026-03-02 01:50:00,18.435,0.969,38.042,438.325,
2026-03-02 01:55:00,28.987,0.911,164.794,1915.264,
2026-03-02 02:00:00,20.443,1.002,109.252,482.989,
2026-03-02 02:05:00,20.668,0.98,49.626,287.999,
2026-03-02 02:10:00,16.698,0.966,32.081,298.056,
2026-03-02 02:15:00,35.415,0.979,241.894,228.108,
2026-03-02 02:20:00,31.9,0.991,176.396,751.838,
2026-03-02 02:25:00,23.559,0.986,63.83,400.585,
2026-03-02 02:30:00,27.711,0.962,96.296,643.945,
2026-03-02 02:35:00,38.76,0.999,249.897,244.34,
2026-03-02 02:40:00,40.119,1.005,360.936,395.663,
2026-03-02 02:45:00,41.151,0.97,341.507,211.253,
2026-03-02 02:50:00,26.069,0.997,101.089,160.347,
2026-03-02 02:55:00,28.639,1.004,125.337,294.277,
2026-03-02 03:00:00,30.52,1.006,143.582,220.417,
2026-03-02 03:05:00,26.081,0.995,119.494,163.684,
2026-03-02 03:10:00,26.737,1.002,95.753,256.838,
2026-03-02 03:15:00,26.546,1.008,124.747,245.426,
2026-03-02 03:20:00,29.196,0.984,134.728,362.563,
2026-03-02 03:25:00,26.828,0.941,69.113,349.652,
2026-03-02 03:30:00,45.186,1.004,317.013,684.341,
2026-03-02 03:35:00,38.918,0.994,211.267,352.126,
2026-03-02 03:40:00,42.076,0.987,261.156,1599.507,
2026-03-02 03:45:00,44.376,0.949,346.568,453.981,
2026-03-02 03:50:00,43.217,0.986,233.163,1775.592,
2026-03-02 03:55:00,36.601,0.984,180.704,1976.796,
2026-03-02 04:00:00,48.079,0.897,172.319,1813.872,
2026-03-02 04:05:00,46.533,0.982,225.424,2302.802,
2026-03-02 04:10:00,39.837,0.872,117.773,825.956,
2026-03-02 04:15:00,36.979,0.975,219.795,340.539,
2026-03-02 04:20:00,30.738,1.004,140.298,810.815,
2026-03-02 04:25:00,24.719,0.966,106.149,515.689,
2026-03-02 04:30:00,31.584,0.993,155.378,386.558,
2026-03-02 04:35:00,27.324,0.961,168.93,1984.5,
2026-03-02 04:40:00,39.833,0.949,180.961,1412.431,
2026-03-02 04:45:00,33.655,0.973,183.137,2424.54,
2026-03-02 04:50:00,28.98,0.981,100.836,1973.542,
2026-03-02 04:55:00,31.301,0.948,94.541,2199.085,
2026-03-02 05:00:00,36.518,0.958,129.99,2661.473,
2026-03-02 05:10:00,34.788,0.917,159.486,1856.321,
2026-03-02 05:15:00,37.872,0.96,144.788,532.342,
2026-03-02 05:20:00,41.173,0.882,283.255,2253.986,
2026-03-02 05:25:00,27.912,0.938,79.759,538.391,
2026-03-02 05:30:00,36.535,0.897,127.062,1702.409,
2026-03-02 05:35:00,20.602,0.95,50.092,477.885,
2026-03-02 05:40:00,53.624,0.969,389.961,1478.145,
2026-03-02 05:45:00,47.722,0.914,399.361,1797.014,
2026-03-02 05:50:00,34.424,0.989,205.989,532.211,
2026-03-02 05:55:00,51.992,0.992,514.805,447.093,
2026-03-02 06:00:00,32.797,1.005,198.072,549.931,
2026-03-02 06:05:00,29.493,0.857,123.748,210.947,
2026-03-02 06:10:00,37.254,0.981,279.092,3573.024,
2026-03-02 06:15:00,27.065,0.963,99.588,1006.418,
2026-03-02 06:20:00,27.415,0.74,112.469,1090.46,
2026-03-02 06:25:00,50.522,0.97,423.655,971.17,
2026-03-02 06:30:00,55.754,0.941,402.534,1579.235,
2026-03-02 06:35:00,33.824,0.972,249.05,871.797,
2026-03-02 07:00:00,24.539,0.728,74.261,947.958,
2026-03-02 07:05:00,20.804,0.902,88.093,775.993,
2026-03-02 07:10:00,27.583,0.934,165.267,857.66,
2026-03-02 07:15:00,61.805,0.991,562.414,262.764,
2026-03-02 07:20:00,32.374,0.823,158.811,745.522,
2026-03-02 07:25:00,22.014,0.995,81.441,464.053,
2026-03-02 07:30:00,22.979,0.921,145.765,1866.336,
2026-03-02 07:35:00,32.585,0.983,166.01,615.021,
2026-03-02 07:40:00,32.707,0.959,119.419,1996.218,
2026-03-02 07:45:00,23.748,1.002,49.363,840.819,
2026-03-02 07:50:00,32.963,0.966,107.517,1988.33,
2026-03-02 07:55:00,35.923,0.975,181.327,1967.611,
2026-03-02 08:00:00,34.433,0.906,163.278,1630.429,
2026-03-02 08:05:00,37.361,0.972,147.789,1206.546,
2026-03-02 08:10:00,39.391,0.909,185.076,1320.82,
2026-03-02 08:15:00,34.326,0.878,152.038,1709.061,
2026-03-02 08:20:00,27.794,0.958,98.62,716.646,
2026-03-02 08:25:00,26.537,0.927,120.026,1253.802,
2026-03-02 08:30:00,27.189,0.796,168.054,1686.28,
2026-03-02 08:35:00,32.503,0.98,286.68,1002.948,
2026-03-02 08:40:00,29.41,0.962,119.15,1414.664,
2026-03-02 08:45:00,29.969,0.981,174.284,1711.036,
2026-03-02 08:50:00,28.094,0.919,66.94,1170.813,
2026-03-02 08:55:00,23.823,0.835,156.193,1009.354,
2026-03-02 09:00:00,23.713,1.002,62.296,649.266,
2026-03-02 09:05:00,22.452,1.0,33.92,1019.629,
2026-03-02 21:10:00,28.07,0.975,113.611,183.289,
2026-03-02 21:15:00,22.167,0.824,113.612,589.881,
2026-03-02 21:25:00,22.131,0.914,93.373,92.27,
2026-03-02 21:30:00,29.734,0.932,165.678,480.864,
2026-03-02 21:35:00,25.559,0.975,109.648,236.104,
2026-03-02 21:40:00,23.544,0.751,113.68,260.821,
2026-03-02 21:45:00,21.856,1.003,100.635,65.247,
2026-03-02 21:50:00,23.591,1.001,123.274,283.152,
2026-03-02 21:55:00,27.944,0.986,139.657,294.288,
2026-03-02 22:00:00,29.631,0.998,141.994,182.494,
2026-03-02 22:05:00,29.509,1.003,142.777,146.85,
2026-03-02 22:10:00,30.503,1.005,146.675,157.412,
2026-03-02 22:15:00,30.082,0.954,142.841,197.139,
2026-03-02 22:20:00,28.111,0.991,157.763,263.659,
2026-03-02 22:25:00,27.845,1.003,131.713,214.961,
2026-03-02 22:30:00,30.412,1.0,145.45,493.116,
2026-03-02 22:35:00,32.926,0.987,181.334,293.811,
2026-03-02 22:40:00,34.202,0.941,180.246,220.204,
2026-03-02 22:45:00,36.39,0.983,199.072,882.223,
2026-03-02 22:50:00,33.456,1.0,124.411,511.683,
2026-03-02 22:55:00,36.656,0.984,187.523,1402.449,
2026-03-02 23:00:00,34.112,0.924,156.624,1524.185,
2026-03-02 23:05:00,31.95,0.982,111.43,271.144,
2026-03-02 23:10:00,45.529,0.963,236.705,1647.371,
2026-03-02 23:15:00,41.258,1.004,185.327,898.06,
2026-03-02 23:20:00,39.741,1.002,180.516,721.933,
2026-03-02 23:25:00,37.85,1.004,234.101,274.375,
2026-03-02 23:30:00,36.478,0.997,167.488,246.046,
2026-03-02 23:35:00,37.308,1.003,207.695,245.246,
2026-03-02 23:40:00,33.431,1.004,173.87,347.688,
2026-03-02 23:45:00,35.777,0.987,176.961,1430.557,
2026-03-02 23:50:00,37.565,0.996,209.218,611.78,
2026-03-02 23:55:00,38.039,0.994,215.498,471.273,
2026-03-03 00:05:00,37.124,0.999,150.56,423.768,
2026-03-03 00:10:00,38.664,0.928,189.415,914.871,
2026-03-03 00:15:00,40.704,0.932,204.509,796.233,
2026-03-03 00:20:00,37.273,0.943,187.498,346.972,
2026-03-03 00:25:00,36.981,0.966,220.907,864.776,
2026-03-03 00:30:00,32.474,0.935,110.827,709.666,
2026-03-03 00:35:00,40.944,0.986,193.443,556.253,
2026-03-03 00:40:00,36.771,0.991,237.063,458.997,
2026-03-03 00:45:00,32.515,0.929,140.735,651.766,
2026-03-03 00:50:00,24.32,0.996,78.796,424.336,
2026-03-03 00:55:00,24.72,0.984,83.377,450.907,
2026-03-03 01:00:00,31.589,0.878,112.427,263.706,
2026-03-03 01:15:00,30.035,0.998,196.225,284.962,
2026-03-03 01:20:00,33.478,0.976,138.028,770.848,
2026-03-03 01:25:00,29.273,1.005,158.79,466.24,
2026-03-03 01:30:00,32.581,1.006,138.118,294.899,
2026-03-03 01:35:00,31.996,0.966,195.816,273.478,
2026-03-03 01:40:00,33.489,1.005,163.589,396.05,
2026-03-03 01:45:00,30.305,1.001,139.6,261.61,
2026-03-03 01:50:00,33.572,0.946,159.257,269.311,
2026-03-03 01:55:00,38.537,0.987,185.191,1424.45,
2026-03-03 02:00:00,38.88,0.971,182.19,938.924,
2026-03-03 02:05:00,39.595,0.978,213.161,608.235,
2026-03-03 02:10:00,40.609,0.867,267.196,536.827,
2026-03-03 02:15:00,38.381,0.808,129.325,1460.199,
2026-03-03 02:20:00,25.557,0.997,100.706,201.227,
2026-03-03 02:25:00,26.675,0.967,130.657,582.679,
2026-03-03 02:30:00,27.038,0.986,99.099,146.637,
2026-03-03 02:35:00,25.388,0.993,91.165,150.962,
