logId,dateOfSleep,dateTime,level,seconds,isShort
710043741518728752,2025-12-13,2025-12-13 05:50:00,wake,90,True
710043741518728752,2025-12-13,2025-12-13 05:53:30,light,360,False
710043741518728752,2025-12-13,2025-12-13 05:55:00,wake,60,True
710043741518728752,2025-12-13,2025-12-13 05:59:30,wake,210,False
710043741518728752,2025-12-13,2025-12-13 06:03:00,light,1380,False
710043741518728752,2025-12-13,2025-12-13 06:15:30,wake,90,True
710043741518728752,2025-12-13,2025-12-13 06:24:00,wake,90,True
3248587349670124448,2025-12-14,2025-12-13 23:14:00,wake,1500,False
3248587349670124448,2025-12-14,2025-12-13 23:39:00,light,1110,False
3248587349670124448,2025-12-14,2025-12-13 23:39:30,wake,90,True
3248587349670124448,2025-12-14,2025-12-13 23:42:00,wake,90,True
3248587349670124448,2025-12-14,2025-12-13 23:44:00,wake,180,True
3248587349670124448,2025-12-14,2025-12-13 23:57:30,deep,30,False
3248587349670124448,2025-12-14,2025-12-13 23:58:00,light,840,False
3248587349670124448,2025-12-14,2025-12-14 00:12:00,wake,330,False
3248587349670124448,2025-12-14,2025-12-14 00:17:30,light,210,False
3248587349670124448,2025-12-14,2025-12-14 00:18:00,wake,90,True
3248587349670124448,2025-12-14,2025-12-14 00:21:00,wake,540,False
3248587349670124448,2025-12-14,2025-12-14 00:30:00,light,150,False
3248587349670124448,2025-12-14,2025-12-14 00:32:30,wake,210,False
3248587349670124448,2025-12-14,2025-12-14 00:36:00,light,2040,False
3248587349670124448,2025-12-14,2025-12-14 00:39:00,wake,30,True
3248587349670124448,2025-12-14,2025-12-14 00:41:30,wake,60,True
3248587349670124448,2025-12-14,2025-12-14 00:43:00,wake,30,True
3248587349670124448,2025-12-14,2025-12-14 00:45:00,wake,60,True
3248587349670124448,2025-12-14,2025-12-14 00:48:30,wake,60,True
3248587349670124448,2025-12-14,2025-12-14 00:59:30,wake,30,True
3248587349670124448,2025-12-14,2025-12-14 01:09:00,wake,30,True
3248587349670124448,2025-12-14,2025-12-14 01:10:00,wake,480,False
3248587349670124448,2025-12-14,2025-12-14 01:18:00,light,150,False
3248587349670124448,2025-12-14,2025-12-14 01:20:30,rem,960,False
3248587349670124448,2025-12-14,2025-12-14 01:33:00,wake,90,True
3248587349670124448,2025-12-14,2025-12-14 01:36:30,wake,720,False
3248587349670124448,2025-12-14,2025-12-14 01:48:30,light,930,False
3248587349670124448,2025-12-14,2025-12-14 02:04:00,deep,180,False
3248587349670124448,2025-12-14,2025-12-14 02:07:00,light,30,False
3248587349670124448,2025-12-14,2025-12-14 02:07:30,deep,1050,False
3248587349670124448,2025-12-14,2025-12-14 02:24:30,wake,30,True
3248587349670124448,2025-12-14,2025-12-14 02:25:00,light,2550,False
3248587349670124448,2025-12-14,2025-12-14 02:39:30,wake,30,True
3248587349670124448,2025-12-14,2025-12-14 02:40:30,wake,30,True
3248587349670124448,2025-12-14,2025-12-14 03:07:30,rem,2100,False
3248587349670124448,2025-12-14,2025-12-14 03:42:30,light,30,False
3248587349670124448,2025-12-14,2025-12-14 03:43:00,rem,60,False
3248587349670124448,2025-12-14,2025-12-14 03:43:30,wake,30,True
3248587349670124448,2025-12-14,2025-12-14 03:44:00,light,2280,False
3248587349670124448,2025-12-14,2025-12-14 04:22:00,deep,450,False
3248587349670124448,2025-12-14,2025-12-14 04:29:30,light,30,False
3248587349670124448,2025-12-14,2025-12-14 04:30:00,deep,30,False
3248587349670124448,2025-12-14,2025-12-14 04:30:30,light,1290,False
3248587349670124448,2025-12-14,2025-12-14 04:32:30,wake,30,True
3248587349670124448,2025-12-14,2025-12-14 04:33:30,wake,30,True
3248587349670124448,2025-12-14,2025-12-14 04:52:00,rem,1920,False
3248587349670124448,2025-12-14,2025-12-14 05:16:00,wake,30,True
3248587349670124448,2025-12-14,2025-12-14 05:24:00,light,3150,False
3248587349670124448,2025-12-14,2025-12-14 05:53:30,wake,30,True
3248587349670124448,2025-12-14,2025-12-14 06:08:30,wake,30,True
3248587349670124448,2025-12-14,2025-12-14 06:16:30,wake,270,False
3248587349670124448,2025-12-14,2025-12-14 06:21:00,light,390,False
3248587349670124448,2025-12-14,2025-12-14 06:26:30,wake,60,True
7022459695263393040,2025-12-15,2025-12-14 21:45:00,wake,1260,False
7022459695263393040,2025-12-15,2025-12-14 22:06:00,light,720,False
7022459695263393040,2025-12-15,2025-12-14 22:18:00,deep,2430,False
7022459695263393040,2025-12-15,2025-12-14 22:58:30,light,630,False
7022459695263393040,2025-12-15,2025-12-14 23:09:00,deep,30,False
7022459695263393040,2025-12-15,2025-12-14 23:09:30,light,30,False
7022459695263393040,2025-12-15,2025-12-14 23:10:00,deep,240,False
7022459695263393040,2025-12-15,2025-12-14 23:12:30,wake,90,True
7022459695263393040,2025-12-15,2025-12-14 23:14:00,light,750,False
7022459695263393040,2025-12-15,2025-12-14 23:26:30,rem,870,False
7022459695263393040,2025-12-15,2025-12-14 23:41:00,light,1290,False
7022459695263393040,2025-12-15,2025-12-15 00:02:30,deep,30,False
7022459695263393040,2025-12-15,2025-12-15 00:03:00,light,30,False
7022459695263393040,2025-12-15,2025-12-15 00:03:30,deep,120,False
7022459695263393040,2025-12-15,2025-12-15 00:05:30,light,1050,False
7022459695263393040,2025-12-15,2025-12-15 00:15:30,wake,90,True
7022459695263393040,2025-12-15,2025-12-15 00:18:30,wake,180,True
7022459695263393040,2025-12-15,2025-12-15 00:23:00,rem,30,False
7022459695263393040,2025-12-15,2025-12-15 00:23:30,light,90,False
7022459695263393040,2025-12-15,2025-12-15 00:25:00,wake,240,False
7022459695263393040,2025-12-15,2025-12-15 00:29:00,light,6450,False
7022459695263393040,2025-12-15,2025-12-15 01:12:30,wake,30,True
7022459695263393040,2025-12-15,2025-12-15 01:13:30,wake,120,True
7022459695263393040,2025-12-15,2025-12-15 01:16:00,wake,60,True
7022459695263393040,2025-12-15,2025-12-15 01:22:30,wake,60,True
7022459695263393040,2025-12-15,2025-12-15 01:30:00,wake,120,True
7022459695263393040,2025-12-15,2025-12-15 02:16:30,rem,510,False
7022459695263393040,2025-12-15,2025-12-15 02:20:30,wake,150,True
7022459695263393040,2025-12-15,2025-12-15 02:23:30,wake,90,True
7022459695263393040,2025-12-15,2025-12-15 02:25:00,light,720,False
7022459695263393040,2025-12-15,2025-12-15 02:25:30,wake,30,True
7022459695263393040,2025-12-15,2025-12-15 02:31:00,wake,30,True
7022459695263393040,2025-12-15,2025-12-15 02:32:00,wake,90,True
7022459695263393040,2025-12-15,2025-12-15 02:35:30,wake,30,True
7022459695263393040,2025-12-15,2025-12-15 02:37:00,wake,2040,False
7022459695263393040,2025-12-15,2025-12-15 03:11:00,light,2160,False
7022459695263393040,2025-12-15,2025-12-15 03:13:00,wake,120,True
7022459695263393040,2025-12-15,2025-12-15 03:47:00,deep,30,False
7022459695263393040,2025-12-15,2025-12-15 03:47:30,light,780,False
7022459695263393040,2025-12-15,2025-12-15 03:57:00,wake,60,True
7022459695263393040,2025-12-15,2025-12-15 04:00:30,rem,60,False
7022459695263393040,2025-12-15,2025-12-15 04:01:00,wake,30,True
7022459695263393040,2025-12-15,2025-12-15 04:01:30,light,150,False
7022459695263393040,2025-12-15,2025-12-15 04:04:00,wake,240,False
7022459695263393040,2025-12-15,2025-12-15 04:08:00,light,210,False
7022459695263393040,2025-12-15,2025-12-15 04:08:30,wake,30,True
7022459695263393040,2025-12-15,2025-12-15 04:11:30,rem,270,False
7022459695263393040,2025-12-15,2025-12-15 04:14:00,wake,120,True
7022459695263393040,2025-12-15,2025-12-15 04:16:00,light,30,False
7022459695263393040,2025-12-15,2025-12-15 04:16:30,rem,3330,False
7022459695263393040,2025-12-15,2025-12-15 05:12:00,light,1380,False
7022459695263393040,2025-12-15,2025-12-15 05:35:00,deep,210,False
7022459695263393040,2025-12-15,2025-12-15 05:38:30,light,30,False
7022459695263393040,2025-12-15,2025-12-15 05:39:00,deep,150,False
7022459695263393040,2025-12-15,2025-12-15 05:41:30,light,30,False
7022459695263393040,2025-12-15,2025-12-15 05:42:00,deep,300,False
7022459695263393040,2025-12-15,2025-12-15 05:47:00,light,2700,False
7022459695263393040,2025-12-15,2025-12-15 05:47:30,wake,120,True
7022459695263393040,2025-12-15,2025-12-15 06:28:00,wake,60,True
